Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-01-17,0.29227,0.29227,0.29227,0.29227
2012-01-18,0.29412,0.29412,0.29412,0.29412
2012-01-19,0.29693,0.29693,0.29693,0.29693
2012-01-20,0.29818,0.29818,0.29818,0.29818
2012-01-23,0.29982,0.29982,0.29982,0.29982
2012-01-24,0.30331,0.30331,0.30331,0.30331
2012-01-25,0.30312,0.30312,0.30312,0.30312
2012-01-26,0.31024,0.31024,0.31024,0.31024
2012-01-27,0.31092,0.31092,0.31092,0.31092
2012-01-30,0.30833,0.30833,0.30833,0.30833
2012-01-31,0.31219,0.31219,0.31219,0.31219
2012-02-01,0.31335,0.31335,0.31335,0.31335
2012-02-02,0.31294,0.31294,0.31294,0.31294
2012-02-03,0.31399,0.31399,0.31399,0.31399
2012-02-06,0.31168,0.31168,0.31168,0.31168
2012-02-07,0.31441,0.31441,0.31441,0.31441
2012-02-08,0.31785,0.31785,0.31785,0.31785
2012-02-09,0.31759,0.31759,0.31759,0.31759
2012-02-10,0.31543,0.31543,0.31543,0.31543
2012-02-13,0.31603,0.31603,0.31603,0.31603
2012-02-14,0.31446,0.31446,0.31446,0.31446
2012-02-15,0.31586,0.31586,0.31586,0.31586
2012-02-16,0.30767,0.30767,0.30767,0.30767
2012-02-17,0.31456,0.31456,0.31456,0.31456
2012-02-20,0.31648,0.31648,0.31648,0.31648
2012-02-21,0.31758,0.31758,0.31758,0.31758
2012-02-22,0.31611,0.31611,0.31611,0.31611
2012-02-23,0.31867,0.31867,0.31867,0.31867
2012-02-24,0.32151,0.32151,0.32151,0.32151
2012-02-27,0.32076,0.32076,0.32076,0.32076
2012-02-28,0.32282,0.32282,0.32282,0.32282
2012-02-29,0.32541,0.32541,0.32541,0.32541
2012-03-01,0.32376,0.32376,0.32376,0.32376
2012-03-02,0.32234,0.32234,0.32234,0.32234
2012-03-05,0.31893,0.31893,0.31893,0.31893
2012-03-06,0.31689,0.31689,0.31689,0.31689
2012-03-07,0.31615,0.31615,0.31615,0.31615
2012-03-08,0.32031,0.32031,0.32031,0.32031
2012-03-09,0.32127,0.32127,0.32127,0.32127
2012-03-12,0.31964,0.31964,0.31964,0.31964
2012-03-13,0.31961,0.31961,0.31961,0.31961
2012-03-14,0.31547,0.31547,0.31547,0.31547
2012-03-15,0.31523,0.31523,0.31523,0.31523
2012-03-16,0.31558,0.31558,0.31558,0.31558
2012-03-19,0.31887,0.31887,0.31887,0.31887
2012-03-20,0.31961,0.31961,0.31961,0.31961
2012-03-21,0.32079,0.32079,0.32079,0.32079
2012-03-22,0.31566,0.31566,0.31566,0.31566
2012-03-23,0.3183,0.3183,0.3183,0.3183
2012-03-26,0.319,0.319,0.319,0.319
2012-03-27,0.32322,0.32322,0.32322,0.32322
2012-03-28,0.32154,0.32154,0.32154,0.32154
2012-03-29,0.32016,0.32016,0.32016,0.32016
2012-03-30,0.32061,0.32061,0.32061,0.32061
2012-04-02,0.3224,0.3224,0.3224,0.3224
2012-04-03,0.32268,0.32268,0.32268,0.32268
2012-04-04,0.31743,0.31743,0.31743,0.31743
2012-04-05,0.31568,0.31568,0.31568,0.31568
2012-04-06,0.31433,0.31433,0.31433,0.31433
2012-04-10,0.31344,0.31344,0.31344,0.31344
2012-04-11,0.31217,0.31217,0.31217,0.31217
2012-04-12,0.31429,0.31429,0.31429,0.31429
2012-04-13,0.31481,0.31481,0.31481,0.31481
2012-04-16,0.3097,0.3097,0.3097,0.3097
2012-04-17,0.31376,0.31376,0.31376,0.31376
2012-04-18,0.31346,0.31346,0.31346,0.31346
2012-04-19,0.31369,0.31369,0.31369,0.31369
2012-04-20,0.31419,0.31419,0.31419,0.31419
2012-04-23,0.31277,0.31277,0.31277,0.31277
2012-04-24,0.31303,0.31303,0.31303,0.31303
2012-04-25,0.31571,0.31571,0.31571,0.31571
2012-04-26,0.31647,0.31647,0.31647,0.31647
2012-04-27,0.3158,0.3158,0.3158,0.3158
2012-04-30,0.31737,0.31737,0.31737,0.31737
2012-05-02,0.31653,0.31653,0.31653,0.31653
2012-05-04,0.31357,0.31357,0.31357,0.31357
2012-05-07,0.3098,0.3098,0.3098,0.3098
2012-05-08,0.31019,0.31019,0.31019,0.31019
2012-05-09,0.30853,0.30853,0.30853,0.30853
2012-05-10,0.30548,0.30548,0.30548,0.30548
2012-05-11,0.3052,0.3052,0.3052,0.3052
2012-05-14,0.2992,0.2992,0.2992,0.2992
2012-05-15,0.29781,0.29781,0.29781,0.29781
2012-05-16,0.2911,0.2911,0.2911,0.2911
2012-05-17,0.29245,0.29245,0.29245,0.29245
2012-05-18,0.29044,0.29044,0.29044,0.29044
2012-05-21,0.29474,0.29474,0.29474,0.29474
2012-05-22,0.29576,0.29576,0.29576,0.29576
2012-05-23,0.29019,0.29019,0.29019,0.29019
2012-05-24,0.28753,0.28753,0.28753,0.28753
2012-05-25,0.28911,0.28911,0.28911,0.28911
2012-05-28,0.28956,0.28956,0.28956,0.28956
2012-05-29,0.28839,0.28839,0.28839,0.28839
2012-05-30,0.28458,0.28458,0.28458,0.28458
2012-05-31,0.28271,0.28271,0.28271,0.28271
2012-06-01,0.27951,0.27951,0.27951,0.27951
2012-06-04,0.28224,0.28224,0.28224,0.28224
2012-06-05,0.28551,0.28576,0.28265,0.28393
2012-06-06,0.28557,0.29179,0.28539,0.2911
2012-06-07,0.29146,0.29827,0.29004,0.29498
2012-06-08,0.29221,0.29223,0.28883,0.29054
2012-06-11,0.29686,0.29723,0.28849,0.28849
2012-06-12,0.28747,0.29016,0.28655,0.28771
2012-06-13,0.28928,0.29337,0.28868,0.29246
2012-06-14,0.29151,0.29359,0.29037,0.29328
2012-06-15,0.29529,0.29699,0.29293,0.29634
2012-06-18,0.30067,0.30097,0.29326,0.29424
2012-06-19,0.2956,0.30002,0.2941,0.2993
2012-06-20,0.29928,0.3006,0.29796,0.29918
2012-06-21,0.29922,0.29956,0.29359,0.29407
2012-06-22,0.2926,0.29665,0.29194,0.29421
2012-06-25,0.29338,0.29389,0.29246,0.29332
2012-06-26,0.2939,0.29485,0.2923,0.29422
2012-06-27,0.29443,0.29464,0.29232,0.29337
2012-06-28,0.29426,0.29482,0.28917,0.28947
2012-06-29,0.29515,0.30039,0.29448,0.29976
2012-07-02,0.2989,0.30063,0.29742,0.29894
2012-07-03,0.29952,0.30131,0.29845,0.30048
2012-07-04,0.30013,0.30055,0.29678,0.29773
2012-07-05,0.29744,0.29754,0.293,0.29374
2012-07-06,0.29413,0.29476,0.28838,0.28916
2012-07-09,0.28895,0.29184,0.28876,0.29135
2012-07-10,0.29128,0.29442,0.29101,0.29323
2012-07-11,0.29323,0.29528,0.29259,0.29276
2012-07-12,0.29253,0.29254,0.2891,0.28997
2012-07-13,0.29018,0.29268,0.28917,0.29152
2012-07-16,0.29213,0.29333,0.2905,0.29259
2012-07-17,0.2937,0.29496,0.29236,0.29384
2012-07-18,0.29482,0.29527,0.29245,0.29466
2012-07-19,0.29499,0.29658,0.29411,0.29598
2012-07-20,0.29529,0.29554,0.29129,0.29237
2012-07-23,0.29001,0.29087,0.2869,0.28848
2012-07-24,0.28875,0.28945,0.28558,0.28567
2012-07-25,0.28638,0.29068,0.28625,0.28973
2012-07-26,0.29036,0.29816,0.2896,0.2969
2012-07-27,0.29715,0.30036,0.29532,0.29975
2012-07-30,0.29794,0.29866,0.29601,0.29804
2012-07-31,0.2982,0.3005,0.29781,0.29908
2012-08-01,0.29985,0.30076,0.2984,0.29988
2012-08-02,0.29878,0.30239,0.29432,0.29516
2012-08-03,0.29638,0.30517,0.2961,0.30438
2012-08-06,0.30444,0.30826,0.30402,0.30721
2012-08-07,0.30672,0.30783,0.30478,0.30512
2012-08-08,0.30407,0.30437,0.30125,0.30393
2012-08-09,0.30485,0.30572,0.30175,0.30228
2012-08-10,0.30205,0.30286,0.29945,0.30185
2012-08-13,0.30153,0.30322,0.30085,0.3015
2012-08-14,0.30286,0.30381,0.30148,0.30222
2012-08-15,0.30219,0.30253,0.30004,0.30087
2012-08-16,0.30094,0.30544,0.2999,0.30544
2012-08-17,0.30424,0.30501,0.30133,0.30289
2012-08-20,0.30302,0.30469,0.30211,0.30341
2012-08-21,0.30421,0.30764,0.30418,0.30663
2012-08-22,0.30571,0.30669,0.30474,0.30544
2012-08-23,0.30766,0.3095,0.30634,0.30734
2012-08-24,0.30731,0.30772,0.30397,0.30673
2012-08-27,0.30594,0.3077,0.30552,0.30661
2012-08-28,0.30573,0.30674,0.30494,0.30622
2012-08-29,0.30553,0.30597,0.30009,0.30062
2012-08-30,0.30114,0.30133,0.2972,0.29781
2012-08-31,0.29773,0.30249,0.2976,0.30169
2012-09-03,0.30114,0.30137,0.29934,0.30097
2012-09-04,0.30143,0.30192,0.29915,0.29968
2012-09-05,0.29922,0.30208,0.29664,0.30157
2012-09-06,0.30178,0.30693,0.30092,0.30627
2012-09-07,0.30641,0.31244,0.30623,0.31194
2012-09-10,0.3118,0.31243,0.30977,0.31062
2012-09-11,0.31028,0.31588,0.31004,0.31575
2012-09-12,0.3159,0.31707,0.31332,0.31476
2012-09-13,0.31573,0.31743,0.31361,0.31656
2012-09-14,0.3207,0.32404,0.32024,0.32298
2012-09-17,0.3231,0.32324,0.31883,0.32012
2012-09-18,0.31907,0.31911,0.31634,0.31642
2012-09-19,0.3186,0.3186,0.31387,0.31575
2012-09-20,0.3124,0.31264,0.3097,0.31163
2012-09-21,0.31366,0.3163,0.31235,0.31489
2012-09-24,0.31273,0.31319,0.31032,0.31173
2012-09-25,0.31124,0.31427,0.31051,0.31341
2012-09-26,0.31024,0.31169,0.30912,0.31003
2012-09-27,0.31142,0.31306,0.30963,0.31285
2012-09-28,0.31382,0.31613,0.31193,0.31313
2012-10-01,0.31183,0.31666,0.31166,0.31404
2012-10-02,0.31511,0.31608,0.31339,0.31504
2012-10-03,0.31353,0.31644,0.31279,0.3164
2012-10-04,0.31681,0.31898,0.31593,0.31892
2012-10-05,0.31832,0.3218,0.31785,0.32091
2012-10-08,0.31887,0.3195,0.31665,0.31906
2012-10-09,0.31937,0.31981,0.31509,0.31587
2012-10-10,0.31559,0.31621,0.3142,0.31516
2012-10-11,0.31409,0.31669,0.31353,0.31622
2012-10-12,0.3166,0.31771,0.31545,0.3159
2012-10-15,0.31509,0.318,0.31456,0.31643
2012-10-16,0.31772,0.31963,0.3176,0.31952
2012-10-17,0.32059,0.32116,0.31862,0.32018
2012-10-18,0.3201,0.32108,0.3185,0.3201
2012-10-19,0.3192,0.31921,0.31695,0.31708
2012-10-22,0.31806,0.31912,0.31721,0.31825
2012-10-23,0.31775,0.31775,0.3132,0.31439
2012-10-24,0.31452,0.31523,0.3113,0.31156
2012-10-25,0.31303,0.31496,0.3121,0.31305
2012-10-26,0.31116,0.31338,0.31044,0.31304
2012-10-29,0.31233,0.31234,0.31064,0.3109
2012-10-30,0.31147,0.31481,0.31147,0.31413
2012-10-31,0.31382,0.31526,0.31305,0.31378
2012-11-01,0.31294,0.31531,0.3121,0.31428
2012-11-02,0.31332,0.31412,0.31216,0.31224
2012-11-05,0.31243,0.31256,0.30972,0.31054
2012-11-06,0.31127,0.31134,0.30973,0.31109
2012-11-07,0.31277,0.31369,0.30777,0.30842
2012-11-08,0.30864,0.30864,0.30521,0.30558
2012-11-09,0.30673,0.30708,0.30422,0.30619
2012-11-12,0.30625,0.30625,0.30478,0.3054
2012-11-13,0.30459,0.30481,0.30233,0.30388
2012-11-14,0.30431,0.30618,0.3042,0.30587
2012-11-15,0.30512,0.30875,0.30472,0.30727
2012-11-16,0.30697,0.30756,0.30533,0.30622
2012-11-19,0.30747,0.31049,0.30712,0.30999
2012-11-20,0.30956,0.31156,0.30889,0.31112
2012-11-21,0.3097,0.31194,0.30904,0.31186
2012-11-22,0.31219,0.31419,0.31191,0.31317
2012-11-23,0.31402,0.31611,0.31255,0.31563
2012-11-26,0.3153,0.3168,0.31469,0.31636
2012-11-27,0.3172,0.31746,0.31537,0.31617
2012-11-28,0.31509,0.31564,0.31323,0.31558
2012-11-29,0.31558,0.31834,0.31543,0.31728
2012-11-30,0.31787,0.31881,0.31579,0.31699
2012-12-03,0.31769,0.3185,0.31587,0.31594
2012-12-04,0.31623,0.31768,0.31598,0.31716
2012-12-05,0.31755,0.31811,0.31662,0.3178
2012-12-06,0.31687,0.31743,0.31352,0.31368
2012-12-07,0.31374,0.31412,0.31208,0.31393
2012-12-10,0.31312,0.31523,0.31237,0.31518
2012-12-11,0.31557,0.31858,0.31516,0.31845
2012-12-12,0.31857,0.32042,0.31779,0.32036
2012-12-13,0.32046,0.32049,0.31872,0.31921
2012-12-14,0.32017,0.32287,0.31863,0.32276
2012-12-17,0.32235,0.32277,0.32114,0.32185
2012-12-18,0.32199,0.32428,0.32173,0.32426
2012-12-19,0.32569,0.32672,0.32469,0.32535
2012-12-20,0.32436,0.3268,0.32422,0.32649
2012-12-21,0.32523,0.32618,0.32226,0.32279
2012-12-24,0.32344,0.32531,0.32253,0.3226
2012-12-26,0.32321,0.32413,0.32187,0.32206
2012-12-27,0.32268,0.3268,0.32265,0.32476
2012-12-28,0.32527,0.32596,0.323,0.32463
2012-12-31,0.32369,0.32493,0.32209,0.32327
2013-01-02,0.32629,0.32766,0.32345,0.32387
2013-01-03,0.32307,0.32359,0.3201,0.32126
2013-01-04,0.31791,0.31808,0.31518,0.31714
2013-01-07,0.31682,0.31812,0.3157,0.31812
2013-01-08,0.31798,0.31893,0.31689,0.3181
2013-01-09,0.3185,0.32098,0.31705,0.32033
2013-01-10,0.32055,0.32474,0.32023,0.32451
2013-01-11,0.32431,0.32583,0.32317,0.32528
2013-01-14,0.32539,0.32546,0.32317,0.3249
2013-01-15,0.32446,0.32585,0.32326,0.32429
2013-01-16,0.32238,0.32336,0.32099,0.32245
2013-01-17,0.32296,0.3251,0.32236,0.32471
2013-01-18,0.32515,0.32565,0.31931,0.32083
2013-01-21,0.32059,0.32092,0.31844,0.31946
2013-01-22,0.3209,0.32133,0.31802,0.31883
2013-01-23,0.31891,0.32146,0.31783,0.31915
2013-01-24,0.32018,0.32044,0.3174,0.31931
2013-01-25,0.31976,0.32314,0.31976,0.32256
2013-01-28,0.32258,0.32261,0.31934,0.32066
2013-01-29,0.32061,0.32251,0.31909,0.32227
2013-01-30,0.32221,0.32391,0.32219,0.32355
2013-01-31,0.32232,0.32455,0.32173,0.32391
2013-02-01,0.3243,0.32902,0.32403,0.32824
2013-02-04,0.32705,0.32929,0.32317,0.32374
2013-02-05,0.32247,0.32614,0.32247,0.32555
2013-02-06,0.32489,0.32578,0.32233,0.32365
2013-02-07,0.3243,0.32453,0.32026,0.32118
2013-02-08,0.32145,0.32301,0.321,0.32193
2013-02-11,0.32264,0.32316,0.3213,0.3229
2013-02-12,0.32223,0.32353,0.32091,0.32252
2013-02-13,0.32197,0.32439,0.32151,0.32381
2013-02-14,0.32296,0.32311,0.31859,0.31951
2013-02-15,0.32027,0.32033,0.31743,0.319
2013-02-18,0.31897,0.31958,0.31786,0.3191
2013-02-19,0.31898,0.32153,0.31803,0.32148
2013-02-20,0.32265,0.32324,0.32031,0.32082
2013-02-21,0.31857,0.31894,0.31518,0.31723
2013-02-22,0.31725,0.31906,0.31605,0.31705
2013-02-25,0.31738,0.32166,0.31636,0.31819
2013-02-26,0.31412,0.31551,0.31254,0.31343
2013-02-27,0.3142,0.31565,0.31345,0.31476
2013-02-28,0.31619,0.31669,0.3145,0.31545
2013-03-01,0.31518,0.31599,0.3133,0.31566
2013-03-04,0.31423,0.31499,0.31378,0.31418
2013-03-05,0.31533,0.31631,0.31475,0.3156
2013-03-06,0.31671,0.31695,0.31292,0.31332
2013-03-07,0.31351,0.31677,0.31309,0.3158
2013-03-08,0.31536,0.3176,0.31379,0.31437
2013-03-11,0.31487,0.31543,0.31316,0.31478
2013-03-12,0.31428,0.31579,0.31313,0.31464
2013-03-13,0.31523,0.31623,0.31223,0.31351
2013-03-14,0.31329,0.31394,0.31129,0.31315
2013-03-15,0.31358,0.31602,0.31277,0.3155
2013-03-18,0.31088,0.31327,0.31025,0.31217
2013-03-19,0.31221,0.31263,0.30848,0.30919
2013-03-20,0.30972,0.31193,0.30954,0.31088
2013-03-21,0.31005,0.31031,0.30781,0.30816
2013-03-22,0.30787,0.31164,0.30761,0.31129
2013-03-25,0.31258,0.31329,0.30784,0.3092
2013-03-26,0.30912,0.30956,0.30723,0.30745
2013-03-27,0.30754,0.30775,0.3052,0.30586
2013-03-28,0.30619,0.30765,0.30478,0.30705
2013-04-02,0.30772,0.30831,0.30603,0.30642
2013-04-03,0.30622,0.30693,0.3056,0.30613
2013-04-04,0.30596,0.3079,0.30457,0.30754
2013-04-05,0.30929,0.31388,0.30823,0.3131
2013-04-08,0.31234,0.31606,0.31202,0.31565
2013-04-09,0.31636,0.31864,0.31454,0.31831
2013-04-10,0.31787,0.31973,0.31748,0.31906
2013-04-11,0.31928,0.32011,0.31765,0.31961
2013-04-12,0.31892,0.31976,0.31675,0.31976
2013-04-15,0.31767,0.3195,0.3171,0.31866
2013-04-16,0.31815,0.32103,0.31662,0.32069
2013-04-17,0.32057,0.32159,0.31596,0.31633
2013-04-18,0.31713,0.31846,0.31612,0.31804
2013-04-19,0.31779,0.32015,0.31754,0.31828
2013-04-22,0.31857,0.31916,0.31636,0.31795
2013-04-23,0.31749,0.31866,0.31349,0.3145
2013-04-24,0.31421,0.31541,0.31255,0.31352
2013-04-25,0.31462,0.31593,0.31309,0.31388
2013-04-26,0.3134,0.31387,0.31263,0.31316
2013-04-29,0.31391,0.31779,0.31391,0.31617
2013-04-30,0.31696,0.3175,0.31498,0.31646
2013-05-01,0.31635,0.31841,0.31577,0.31713
2013-05-02,0.31643,0.31898,0.31534,0.31599
2013-05-03,0.31605,0.31758,0.31534,0.31647
2013-05-06,0.31684,0.31721,0.3144,0.31507
2013-05-07,0.31553,0.317,0.31448,0.31606
2013-05-08,0.31644,0.31968,0.31578,0.31889
2013-05-09,0.31889,0.31947,0.31732,0.3179
2013-05-10,0.31634,0.31634,0.31173,0.31333
2013-05-13,0.3134,0.31386,0.31147,0.31209
2013-05-14,0.31284,0.31306,0.31075,0.31118
2013-05-15,0.31064,0.31064,0.30703,0.30719
2013-05-16,0.30772,0.30947,0.30708,0.30834
2013-05-17,0.30759,0.3091,0.30652,0.30723
2013-05-20,0.30823,0.30915,0.30708,0.30796
2013-05-21,0.30839,0.30914,0.30697,0.30913
2013-05-22,0.30911,0.31174,0.30709,0.30769
2013-05-23,0.30672,0.3089,0.30581,0.30844
2013-05-24,0.3083,0.30929,0.30766,0.30791
2013-05-27,0.30831,0.30899,0.308,0.30814
2013-05-28,0.30833,0.31057,0.30678,0.30699
2013-05-29,0.30606,0.30708,0.30389,0.30504
2013-05-30,0.30625,0.3069,0.30283,0.30484
2013-05-31,0.30516,0.30753,0.30226,0.30361
2013-06-03,0.30465,0.30839,0.30351,0.30703
2013-06-04,0.3073,0.30978,0.30675,0.3088
2013-06-05,0.30905,0.30979,0.30506,0.30529
2013-06-06,0.30584,0.30915,0.30411,0.30738
2013-06-07,0.30866,0.31294,0.30603,0.31229
2013-06-10,0.31067,0.31123,0.30871,0.3108
2013-06-11,0.31002,0.31204,0.30911,0.31156
2013-06-12,0.31146,0.31414,0.31125,0.31308
2013-06-13,0.31374,0.3161,0.31211,0.31592
2013-06-14,0.31655,0.31727,0.3142,0.31431
2013-06-17,0.31449,0.31693,0.31433,0.31551
2013-06-18,0.31568,0.31626,0.31321,0.31455
2013-06-19,0.31452,0.31532,0.31427,0.31449
2013-06-20,0.30964,0.30964,0.30361,0.30489
2013-06-21,0.306,0.30739,0.30003,0.3019
2013-06-24,0.30221,0.30288,0.30037,0.30151
2013-06-25,0.30326,0.30617,0.30148,0.30216
2013-06-26,0.30228,0.30312,0.29878,0.29961
2013-06-27,0.30086,0.30241,0.29998,0.30134
2013-06-28,0.30329,0.3034,0.2998,0.30044
2013-07-01,0.30179,0.30215,0.30019,0.30143
2013-07-02,0.30199,0.303,0.29967,0.30045
2013-07-03,0.29903,0.30261,0.29758,0.30201
2013-07-04,0.3025,0.3029,0.29959,0.30244
2013-07-05,0.302,0.30216,0.29751,0.29794
2013-07-08,0.29807,0.30003,0.29699,0.29808
2013-07-09,0.29961,0.29984,0.29559,0.29607
2013-07-10,0.29613,0.29756,0.29577,0.29641
2013-07-11,0.30447,0.30483,0.29966,0.30161
2013-07-12,0.30307,0.30489,0.30117,0.30476
2013-07-15,0.30446,0.30508,0.30322,0.30461
2013-07-16,0.30576,0.30965,0.3053,0.30913
2013-07-17,0.30899,0.31085,0.30781,0.30966
2013-07-18,0.30899,0.30952,0.30781,0.30826
2013-07-19,0.31019,0.31055,0.30867,0.31044
2013-07-22,0.31099,0.31374,0.31051,0.31339
2013-07-23,0.31332,0.31484,0.31177,0.31456
2013-07-24,0.31434,0.31557,0.31243,0.31263
2013-07-25,0.3127,0.31314,0.31017,0.3119
2013-07-26,0.31446,0.31493,0.31291,0.31405
2013-07-29,0.31432,0.31571,0.31327,0.31545
2013-07-30,0.31527,0.31552,0.31285,0.31362
2013-07-31,0.31365,0.31402,0.31121,0.31219
2013-08-01,0.31269,0.31332,0.31007,0.31013
2013-08-02,0.31034,0.31454,0.31009,0.31387
2013-08-05,0.31415,0.3152,0.31361,0.31466
2013-08-06,0.315,0.31697,0.31425,0.31646
2013-08-07,0.31648,0.31694,0.31489,0.31682
2013-08-08,0.31746,0.31996,0.31707,0.31977
2013-08-09,0.31995,0.32005,0.31862,0.31864
2013-08-12,0.31826,0.31832,0.31711,0.31759
2013-08-13,0.31792,0.31821,0.31549,0.31605
2013-08-14,0.31683,0.31688,0.31486,0.31534
2013-08-15,0.31639,0.31661,0.31193,0.31383
2013-08-16,0.31598,0.31705,0.31459,0.31488
2013-08-19,0.31503,0.31503,0.31391,0.31414
2013-08-20,0.31438,0.31853,0.31369,0.3175
2013-08-21,0.31749,0.31749,0.31486,0.31548
2013-08-22,0.31433,0.31507,0.31374,0.31459
2013-08-23,0.31462,0.31783,0.31426,0.31708
2013-08-26,0.31699,0.31714,0.31571,0.31593
2013-08-27,0.3159,0.3159,0.31334,0.31508
2013-08-28,0.31466,0.31512,0.30996,0.31172
2013-08-29,0.31105,0.31133,0.30878,0.30932
2013-08-30,0.30983,0.31115,0.30893,0.3095
2013-09-02,0.31024,0.31151,0.30969,0.30993
2013-09-03,0.30973,0.30978,0.30732,0.30794
2013-09-04,0.30862,0.31026,0.30781,0.30923
2013-09-05,0.30834,0.30859,0.30453,0.30496
2013-09-06,0.3056,0.30829,0.30524,0.30778
2013-09-09,0.30816,0.31148,0.30769,0.31062
2013-09-10,0.31186,0.31296,0.31051,0.31219
2013-09-11,0.31195,0.31601,0.31187,0.31581
2013-09-12,0.31619,0.31663,0.31471,0.31606
2013-09-13,0.31488,0.3169,0.31453,0.31595
2013-09-16,0.31857,0.31969,0.31786,0.31791
2013-09-17,0.31808,0.31819,0.3163,0.31728
2013-09-18,0.31709,0.32531,0.31531,0.32447
2013-09-19,0.32449,0.32671,0.32158,0.3224
2013-09-20,0.32237,0.32334,0.31913,0.32017
2013-09-23,0.3203,0.32113,0.31911,0.31974
2013-09-24,0.31974,0.32063,0.31839,0.32019
2013-09-25,0.32019,0.32125,0.31951,0.32081
2013-09-26,0.32081,0.32091,0.31848,0.31923
2013-09-27,0.31926,0.32119,0.3188,0.32039
2013-09-30,0.31963,0.32102,0.31921,0.32062
2013-10-01,0.32056,0.3223,0.32014,0.32103
2013-10-02,0.3211,0.32315,0.31996,0.32312
2013-10-03,0.32312,0.32493,0.32273,0.32488
2013-10-04,0.32491,0.32512,0.32227,0.3228
2013-10-07,0.32304,0.32418,0.32221,0.32364
2013-10-08,0.32399,0.32515,0.32345,0.32386
2013-10-09,0.32389,0.32466,0.32124,0.32256
2013-10-10,0.32262,0.32379,0.32147,0.32364
2013-10-11,0.32364,0.32461,0.32292,0.3238
2013-10-14,0.32385,0.32535,0.32329,0.32454
2013-10-15,0.32457,0.32502,0.32245,0.32443
2013-10-16,0.32445,0.32546,0.32369,0.32541
2013-10-17,0.32539,0.32868,0.32492,0.32852
2013-10-18,0.32855,0.32882,0.32709,0.3283
2013-10-21,0.32846,0.32861,0.32658,0.3281
2013-10-22,0.32809,0.33152,0.32701,0.33105
2013-10-23,0.33109,0.33128,0.3291,0.32995
2013-10-24,0.32991,0.33107,0.32914,0.33063
2013-10-25,0.33061,0.33125,0.32906,0.33053
2013-10-28,0.33052,0.33077,0.32933,0.32996
2013-10-29,0.32997,0.33035,0.32819,0.32877
2013-10-30,0.32877,0.33056,0.32769,0.32849
2013-10-31,0.3285,0.32895,0.32461,0.32518
2013-11-01,0.32518,0.32524,0.32113,0.32144
2013-11-04,0.32232,0.32392,0.3212,0.32365
2013-11-05,0.32366,0.32393,0.32154,0.32239
2013-11-06,0.32239,0.32539,0.32223,0.32443
2013-11-07,0.32442,0.32496,0.31975,0.32018
2013-11-08,0.32016,0.32166,0.31779,0.31959
2013-11-11,0.31955,0.31996,0.31795,0.31866
2013-11-12,0.31862,0.3203,0.31729,0.31991
2013-11-13,0.31983,0.32215,0.31903,0.32176
2013-11-14,0.3218,0.32237,0.32042,0.32158
2013-11-15,0.32156,0.32323,0.32085,0.32237
2013-11-18,0.32273,0.32441,0.32217,0.32394
2013-11-19,0.32401,0.32464,0.32279,0.32403
2013-11-20,0.32401,0.32509,0.32009,0.321
2013-11-21,0.32093,0.32189,0.31975,0.3217
2013-11-22,0.32167,0.32324,0.32121,0.32314
2013-11-25,0.32335,0.32355,0.32159,0.3226
2013-11-26,0.3226,0.32367,0.32193,0.32309
2013-11-27,0.32312,0.32413,0.32269,0.32325
2013-11-28,0.32324,0.32463,0.32282,0.32445
2013-11-29,0.3245,0.32488,0.32321,0.3233
2013-12-02,0.32369,0.32447,0.32231,0.32261
2013-12-03,0.32269,0.32415,0.3223,0.32377
2013-12-04,0.32379,0.32413,0.32244,0.32405
2013-12-05,0.32404,0.32701,0.32357,0.32666
2013-12-06,0.32662,0.32782,0.32486,0.32753
2013-12-09,0.32804,0.32869,0.32713,0.32856
2013-12-10,0.32852,0.33019,0.32849,0.3295
2013-12-11,0.3296,0.33041,0.32906,0.33014
2013-12-12,0.33005,0.33037,0.32863,0.32928
2013-12-13,0.32933,0.32962,0.3281,0.3289
2013-12-16,0.32911,0.33058,0.32878,0.32999
2013-12-17,0.33008,0.3304,0.32859,0.32984
2013-12-18,0.32985,0.33098,0.32814,0.32849
2013-12-19,0.32846,0.32905,0.32743,0.32873
2013-12-20,0.32882,0.32982,0.32751,0.32922
2013-12-23,0.32908,0.3301,0.32859,0.32978
2013-12-24,0.32976,0.33069,0.32904,0.33042
2013-12-26,0.33068,0.33186,0.3305,0.33136
2013-12-27,0.33128,0.3349,0.33088,0.33158
2013-12-30,0.33224,0.33345,0.3312,0.33305
2013-12-31,0.33303,0.33356,0.33092,0.33132
2014-01-02,0.33176,0.33207,0.32738,0.32829
2014-01-03,0.32833,0.32847,0.326,0.32601
2014-01-06,0.32665,0.32716,0.32552,0.3269
2014-01-07,0.32687,0.32706,0.32578,0.32656
2014-01-08,0.32639,0.32708,0.32457,0.3255
2014-01-09,0.32544,0.32664,0.32476,0.32608
2014-01-10,0.32613,0.32983,0.32554,0.32942
2014-01-13,0.32979,0.33041,0.32837,0.32951
2014-01-14,0.32953,0.33077,0.32857,0.33055
2014-01-15,0.33053,0.33061,0.32672,0.32777
2014-01-16,0.32769,0.32842,0.32598,0.3271
2014-01-17,0.32712,0.32753,0.32484,0.32514
2014-01-20,0.32525,0.32684,0.32464,0.32656
2014-01-21,0.32663,0.32668,0.32459,0.3261
